USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
devashish         3420   0.0  0.1 426951056   5136   ??  S     4Jun25   0:01.51 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
root              3323   0.0  0.1 426972720  11712   ??  Ss    4Jun25   1:10.80 /usr/libexec/wifivelocityd
devashish         1879   0.0  0.0 426950848   2832   ??  S     4Jun25   0:00.19 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
root              1053   0.0  0.1 426950448   4416   ??  Ss    4Jun25   2:34.40 /System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent
devashish         1006   0.0  0.1 413715168   4592   ??  S     4Jun25   6:09.40 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged -x
_rmd               960   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.13 /usr/sbin/distnoted agent
devashish          953   0.0  1.8 427713424 147504   ??  S     4Jun25   0:34.39 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
_audiomxd          937   0.0  0.1 426949280   4240   ??  Ss    4Jun25   0:04.87 /usr/libexec/audiomxd
root               906   0.0  0.0 426916144   2208   ??  Ss    4Jun25   0:00.07 /System/Library/CoreServices/CrashReporterSupportHelper server-init
root               890   0.0  0.1 426958720   6528   ??  Ss    4Jun25   0:05.71 /System/Library/CoreServices/SubmitDiagInfo server-init
devashish          862   0.0  0.3 426997504  28800   ??  S     4Jun25   8:05.00 /usr/libexec/duetexpertd
root               849   0.0  0.0 426951920   2256   ??  S     4Jun25   0:03.45 /usr/sbin/systemstats --logger-helper /private/var/db/systemstats
devashish          727   0.0  0.1 426951936   8832   ??  S     4Jun25   0:11.20 /System/Library/CoreServices/diagnostics_agent
_gamecontrollerd   831   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.13 /usr/sbin/distnoted agent
_applepay          830   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.20 /usr/sbin/distnoted agent
_fpsd              827   0.0  0.0 426932112   1312   ??  Ss    4Jun25   0:02.25 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd
devashish          814   0.0  0.1 426961504   7952   ??  SN    4Jun25   0:22.33 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
devashish          710   0.0  0.2 426970272  14640   ??  S     4Jun25   1:03.77 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
_accessoryupdater   783   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.25 /usr/sbin/distnoted agent
devashish          736   0.0  0.5 427025712  39264   ??  Ss    4Jun25   0:30.81 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension
devashish          746   0.0  0.1 426956448   6160   ??  S     4Jun25   0:01.96 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
devashish          743   0.0  0.1 426917856   5696   ??  S     4Jun25   0:00.35 /usr/libexec/seserviced
devashish          734   0.0  0.0 426908128   3728   ??  S     4Jun25   0:04.42 /usr/libexec/avconferenced
devashish          714   0.0  0.1 427004288  11136   ??  S     4Jun25  11:13.40 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
devashish          722   0.0  0.1 426950304   5040   ??  S     4Jun25   0:01.18 /System/Library/Image Capture/Support/icdd
devashish          728   0.0  0.1 411434384   8848   ??  S     4Jun25   0:10.59 /System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent
devashish          726   0.0  0.1 410996032   5776   ??  S     4Jun25   0:02.08 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd
root               709   0.0  0.1 426960880  11952   ??  Ss    4Jun25   1:12.19 /usr/libexec/gamepolicyd
devashish          708   0.0  0.5 434115792  37904   ??  S     4Jun25   2:21.19 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd
devashish          705   0.0  0.0 426912032   1168   ??  S     4Jun25   0:01.25 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
devashish          703   0.0  0.1 427150592   9792   ??  Ss    4Jun25   0:04.79 /System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
devashish          685   0.0  0.2 426993552  20640   ??  Ss    4Jun25   1:04.59 /System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension
devashish          695   0.0  0.2 426951840  13616   ??  S     4Jun25   3:13.03 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/BiomeAgent
devashish          688   0.0  0.2 426964240  13968   ??  S     4Jun25   0:30.27 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
root               687   0.0  0.1 426953840   6832   ??  Ss    4Jun25   0:24.64 /usr/libexec/wifianalyticsd
devashish          682   0.0  0.5 413058960  43232   ??  S     4Jun25   1:17.87 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight
devashish          680   0.0  0.1 426995168   7520   ??  Ss    4Jun25   0:10.24 /System/Library/Input Methods/PressAndHold.app/Contents/PlugIns/PAH_Extension.appex/Contents/MacOS/PAH_Extension -AppleLanguages ("en-IN")
devashish          678   0.0  0.2 411561984  16112   ??  S     4Jun25   1:45.75 /System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService
devashish          675   0.0  0.1 426970304  11088   ??  S     4Jun25   0:55.76 /System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent
devashish          674   0.0  0.1 426960768   7600   ??  Ss    4Jun25   0:03.16 /System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/Contents/MacOS/com.apple.CloudDocs.iCloudDriveFileProvider
devashish          676   0.0  0.1 410695824   4768   ??  S     4Jun25   0:03.88 /System/Library/Frameworks/InputMethodKit.framework/Resources/imklaunchagent
devashish          670   0.0  0.1 426961040  11248   ??  S     4Jun25   0:21.08 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
_spotlight         668   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.22 /usr/sbin/distnoted agent
devashish          667   0.0  0.1 426955136   9856   ??  S     4Jun25   0:07.88 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
devashish          663   0.0  0.2 427188528  18992   ??  S     4Jun25   7:44.48 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
devashish          659   0.0  0.0 426916288   1296   ??  S     4Jun25   0:00.18 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
devashish          652   0.0  0.3 427415888  26208   ??  S     4Jun25   3:38.48 /usr/libexec/sharingd
devashish          651   0.0  0.1 426960176  11568   ??  S     4Jun25   0:03.82 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
devashish          650   0.0  0.1 411636080   7984   ??  S     4Jun25   3:37.23 /Users/devashish/Library/Application Support/Figma/FigmaAgent.app/Contents/MacOS/figma_agent
devashish          648   0.0  0.1 426951200   7216   ??  S     4Jun25   0:22.59 /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
devashish          649   0.0  0.2 410910128  16544   ??  Ss    4Jun25   0:31.46 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
devashish          645   0.0  0.0 426951184   3440   ??  S     4Jun25   0:33.20 /System/Library/CoreServices/lockoutagent
devashish          647   0.0  0.3 411696064  28080   ??  S     4Jun25   0:54.91 /System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter
root               646   0.0  0.0 426916256   1024   ??  Ss    4Jun25   0:00.53 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp -d
_nearbyd           644   0.0  0.1 426962560   9168   ??  Ss    4Jun25   1:01.60 /usr/libexec/nearbyd
devashish          641   0.0  0.2 426972704  19824   ??  S     4Jun25   1:39.33 /System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod
_ctkd              640   0.0  0.0 426950080   3600   ??  Ss    4Jun25   0:00.22 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -st
root               632   0.0  0.0 426950512   2016   ??  Ss    4Jun25   0:01.36 /System/Library/PrivateFrameworks/WirelessDiagnostics.framework/Support/awdd
_oahd              630   0.0  0.0 426912800    496   ??  Ss    4Jun25   0:00.17 /usr/libexec/rosetta/oahd
devashish          626   0.0  0.1 411189360   7312   ??  Ss    4Jun25   0:17.85 /System/Library/ExtensionKit/Extensions/WallpaperDynamicExtension.appex/Contents/MacOS/WallpaperDynamicExtension
devashish          628   0.0  0.1 426977680  11264   ??  S     4Jun25   1:31.15 /usr/libexec/nsurlsessiond
devashish          627   0.0  0.2 426963328  13312   ??  S     4Jun25   0:12.27 /usr/sbin/usernoted
devashish          625   0.0  0.0 426973600    848   ??  S     4Jun25   0:01.05 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker
devashish          617   0.0  0.2 426986144  20432   ??  S     4Jun25   2:07.75 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
devashish          613   0.0  0.2 426961408  15248   ??  S     4Jun25   1:12.35 /usr/libexec/rapportd
devashish          612   0.0  0.1 426951584   5744   ??  S     4Jun25   1:59.79 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd
devashish          605   0.0  0.1 411284368   6736   ??  S     4Jun25   0:36.30 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
root               609   0.0  0.1 426956560  10800   ??  Ss    4Jun25   0:54.90 /usr/libexec/wifip2pd
devashish          603   0.0  0.2 426985936  20592   ??  S     4Jun25   0:53.99 /System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd
devashish          602   0.0  0.2 426995232  17712   ??  S     4Jun25   1:25.28 /System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd
_appleevents       582   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.33 /usr/sbin/distnoted agent
devashish          591   0.0  0.1 426974768  12480   ??  S     4Jun25   1:22.34 /System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
devashish          593   0.0  0.1 426962352   4976   ??  S     4Jun25   0:01.65 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd
devashish          589   0.0  0.1 426950512   7584   ??  S     4Jun25   0:05.65 /System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd
devashish          586   0.0  0.1 426951856   8688   ??  S     4Jun25   0:13.38 /usr/libexec/ContinuityCaptureAgent server
devashish          588   0.0  0.1 426952336   8352   ??  S     4Jun25   0:13.09 /System/Library/CoreServices/sharedfilelistd
devashish          581   0.0  0.1 411419248  12496   ??  S     4Jun25   0:29.70 /System/Library/CoreServices/WallpaperAgent.app/Contents/MacOS/WallpaperAgent
root               587   0.0  0.0 426917920    656   ??  Ss    4Jun25   0:00.29 automountd
root               583   0.0  0.1 426926608   8544   ??  Ss    4Jun25   0:28.83 /usr/sbin/filecoordinationd
devashish          580   0.0  0.1 426956736   8336   ??  S     4Jun25   2:29.93 /usr/libexec/trustd --agent
devashish          573   0.0  0.1 426949312   4816   ??  S     4Jun25   0:24.05 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
devashish          571   0.0  0.2 426996656  14272   ??  S     4Jun25   1:53.36 /usr/libexec/secd
devashish          565   0.0  0.1 426967920  11200   ??  S     4Jun25   0:40.07 /usr/libexec/lsd
devashish          566   0.0  0.1 411401376   8288   ??  S     4Jun25   0:03.95 /System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer
devashish          564   0.0  0.8 412296288  68336   ??  S     4Jun25   7:30.13 /System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter
devashish          563   0.0  0.3 412137056  25488   ??  S     4Jun25   2:29.48 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
devashish          560   0.0  0.1 426984544   8352   ??  S     4Jun25   0:31.34 /System/Library/CoreServices/talagentd
devashish          561   0.0  0.3 411802640  21872   ??  S     4Jun25   7:13.57 /System/Library/CoreServices/WindowManager.app/Contents/MacOS/WindowManager
devashish          559   0.0  0.1 426927136   7120   ??  S     4Jun25   0:08.77 /usr/libexec/pboard
devashish          550   0.0  0.1 426952848   8736   ??  S     4Jun25   1:01.36 /usr/libexec/UserEventAgent (Aqua)
devashish          557   0.0  0.1 411254784   8576   ??  S     4Jun25   0:22.42 /usr/sbin/universalaccessd launchd -s
devashish          539   0.0  0.0 426916640   4032   ??  S     4Jun25   1:38.68 /usr/sbin/distnoted agent
devashish          541   0.0  0.1 426918176   5376   ??  S     4Jun25   2:39.20 /usr/sbin/cfprefsd agent
root               538   0.0  0.1 426951024   8144   ??  Ss    4Jun25   0:04.01 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
_nsurlsessiond     531   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.30 /usr/sbin/distnoted agent
_driverkit         528   0.0  0.0 426851696    656   ??  Ss    4Jun25   0:01.77 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDDrivers 0x100000c1b com.apple.AppleUserHIDDrivers
_driverkit         527   0.0  0.0 426851488    112   ??  Ss    4Jun25   0:00.32 /System/Library/DriverExtensions/com.apple.DriverKit-IOUserDockChannelSerial.dext/com.apple.DriverKit-IOUserDockChannelSerial com.apple.IOUserDockChannelSerial 0x100000bfb com.apple.DriverKit-IOUserDockChannelSerial
_driverkit         526   0.0  0.4 426907136  33248   ??  Ss    4Jun25  33:58.49 /System/Library/DriverExtensions/com.apple.DriverKit-AppleBCMWLAN.dext/com.apple.DriverKit-AppleBCMWLAN com.apple.bcmwlan 0x100000a8c com.apple.DriverKit-AppleBCMWLAN
root               522   0.0  0.2 426987632  15696   ??  Ss    4Jun25   2:01.99 /usr/libexec/searchpartyd
_softwareupdate    512   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.36 /usr/sbin/distnoted agent
root               513   0.0  0.0 426922128   4064   ??  Ss    4Jun25   0:00.97 /System/Library/CoreServices/Software Update.app/Contents/Resources/suhelperd
_appleevents       507   0.0  0.1 426950800   4496   ??  Ss    4Jun25   0:04.45 /System/Library/CoreServices/appleeventsd --server
_locationd         506   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.39 /usr/sbin/distnoted agent
_cmiodalassistants   503   0.0  0.0 426950816   2800   ??  Ss    4Jun25   0:01.13 /System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/UVCAssistant.systemextension/Contents/MacOS/UVCAssistant
_cmiodalassistants   502   0.0  0.0 426949824   3056   ??  Ss    4Jun25   0:00.25 /usr/libexec/cameracaptured
_cmiodalassistants   501   0.0  0.0 426955424   3920   ??  Ss    4Jun25   0:16.91 /usr/sbin/appleh13camerad
_modelmanagerd     498   0.0  0.1 426982176   9504   ??  Ss    4Jun25   0:07.74 /usr/libexec/modelmanagerd
root               496   0.0  0.0 426951840   3632   ??  Ss    4Jun25   0:42.33 /System/Library/CoreServices/TimeMachine/backupd
_cmiodalassistants   494   0.0  0.0 426916640   1152   ??  S     4Jun25   0:05.51 /usr/sbin/distnoted agent
_analyticsd        389   0.0  0.1 426961776  11360   ??  Ss    4Jun25   1:59.01 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd
root               458   0.0  0.2 426964336  17184   ??  Ss    4Jun25   3:10.43 /usr/libexec/syspolicyd
root             16260   0.0  0.0 410202096   1792 s064  R+    6:25PM   0:00.00 ps aux
root               450   0.0  0.0 426916672   3872   ??  Ss    4Jun25   0:06.00 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
_windowserver      421   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.64 /usr/sbin/distnoted agent
root               415   0.0  0.0 426916640   1248   ??  S     4Jun25   0:06.21 /usr/sbin/distnoted agent
_coreaudiod        402   0.0  0.0 426916640   1104   ??  S     4Jun25   0:05.69 /usr/sbin/distnoted agent
root               424   0.0  0.0 426950688   1520   ??  Ss    4Jun25   0:06.74 /usr/sbin/mDNSResponderHelper
root               417   0.0  0.0 426916320   1392   ??  Ss    4Jun25   0:00.06 /usr/libexec/ApplicationFirewall/socketfilterfw
_nsurlsessiond     408   0.0  0.1 426969088  10320   ??  Ss    4Jun25   0:31.44 /usr/libexec/nsurlsessiond --privileged
root               412   0.0  0.0 426949920   3024   ??  Ss    4Jun25   4:45.98 /usr/libexec/apfsd
root               407   0.0  0.1 426951104   7616   ??  Ss    4Jun25   0:24.48 /usr/libexec/eligibilityd
root               405   0.0  0.1 426950032   4912   ??  Ss    4Jun25   0:19.02 /System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd
root               403   0.0  0.0 426951776   3728   ??  Ss    4Jun25   0:17.22 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/authd.xpc/Contents/MacOS/authd
_networkd          401   0.0  0.1 426964768  10800   ??  Ss    4Jun25   2:52.29 /usr/libexec/symptomsd
_mdnsresponder     400   0.0  0.1 426966576  11280   ??  Ss    4Jun25   2:55.40 /usr/sbin/mDNSResponder
_locationd         352   0.0  0.3 426994272  22976   ??  Ss    4Jun25  11:49.03 /usr/libexec/locationd
_trustd            394   0.0  0.1 426964512   9888   ??  Ss    4Jun25   3:21.85 /usr/libexec/trustd
_coreaudiod        385   0.0  0.1 426994976   7584   ??  Ss    4Jun25  80:26.02 /usr/sbin/coreaudiod
root               384   0.0  0.3 426955952  26432   ??  Ss    4Jun25  58:39.68 /usr/libexec/airportd
root               383   0.0  0.1 426960032  11472   ??  Ss    4Jun25   0:42.26 /usr/libexec/lsd runAsRoot
root               381   0.0  0.1 426959200  10352   ??  Ss    4Jun25   2:25.57 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/contextstored
root               382   0.0  0.0 426938656   3392   ??  Ss    4Jun25   0:07.68 /System/Library/CoreServices/coreservicesd
root               379   0.0  0.2 426960816  14384   ??  Ss    4Jun25  12:11.14 /usr/libexec/runningboardd
_usbmuxd           349   0.0  0.0 426960800   2832   ??  Ss    4Jun25   0:02.55 /System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/Resources/usbmuxd -launchd
_corespeechd       327   0.0  0.0 410673936     16   ??  Ss    4Jun25   0:00.02 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd_system
_timed             348   0.0  0.0 426950672   3200   ??  Ss    4Jun25   0:12.46 /usr/libexec/timed
_distnote          358   0.0  0.0 426916640   2528   ??  Ss    4Jun25   0:46.65 /usr/sbin/distnoted daemon
root               378   0.0  0.1 426917040   5200   ??  Ss    4Jun25   2:57.78 /usr/sbin/cfprefsd daemon
devashish          377   0.0  0.4 412106720  31120   ??  Ss    4Jun25   2:47.87 /System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow console
root               376   0.0  0.1 426961040  11424   ??  Ss    4Jun25   1:23.22 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd system
root               319   0.0  0.0 426912656    784   ??  Ss    4Jun25   0:00.05 /usr/libexec/IOMFB_bics_daemon
root               310   0.0  0.1 426965584   9712   ??  Ss    4Jun25   0:27.00 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted
root               313   0.0  0.1 426961312   8800   ??  Ss    4Jun25   0:21.19 /usr/sbin/systemstats --daemon
root               363   0.0  0.1 426951216   5248   ??  Ss    4Jun25   0:00.90 /System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/Support/revisiond
root               356   0.0  0.2 426957520  16032   ??  Ss    4Jun25   5:14.35 /usr/libexec/dasd
root               372   0.0  0.1 426966272   5872   ??  Ss    4Jun25   0:08.42 /System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/com.apple.cmio.registerassistantservice
root               362   0.0  0.0 426916208   2720   ??  Ss    4Jun25   0:01.01 /System/Library/CoreServices/logind
root               340   0.0  0.0 426917344   1776   ??  Ss    4Jun25   0:21.36 /usr/sbin/syslogd
root               336   0.0  0.1 426950208   5232   ??  Ss    4Jun25   0:21.08 /usr/libexec/diskarbitrationd
root               350   0.0  0.1 426951776   4960   ??  Ss    4Jun25   0:13.47 /usr/sbin/securityd -i
root               346   0.0  0.1 426957984  12368   ??  Ss    4Jun25   1:50.29 /System/Library/PrivateFrameworks/ApplePushService.framework/apsd
root               343   0.0  0.0 426949936   3024   ??  Ss    4Jun25   1:38.81 /usr/libexec/thermalmonitord
root               371   0.0  0.1 426951792   5776   ??  Ss    4Jun25   0:12.89 /usr/libexec/AirPlayXPCHelper
root               355   0.0  0.0 426912592    128   ??  Ss    4Jun25   0:00.14 autofsd
root               329   0.0  0.0 426916784   1040   ??  Ss    4Jun25   0:06.19 /usr/libexec/watchdogd
root               316   0.0  0.1 426954896   8720   ??  Ss    4Jun25   3:56.52 /usr/libexec/configd
root               368   0.0  0.0 426916336   3184   ??  Ss    4Jun25   2:15.94 /usr/sbin/notifyd
root               364   0.0  0.0 426916704    176   ??  Ss    4Jun25   0:00.09 /usr/sbin/KernelEventAgent
root               335   0.0  0.0 426954304   2448   ??  Ss    4Jun25   0:01.13 /usr/libexec/kernelmanagerd
root               323   0.0  0.0 426951056   2304   ??  Ss+   4Jun25   0:00.57 /usr/libexec/remoted
root               318   0.0  0.1 426952192   9616   ??  Ss    4Jun25   3:22.99 /System/Library/CoreServices/powerd.bundle/powerd
root               309   0.0  0.1 426924464   4912   ??  Ss    4Jun25   6:16.61 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/Support/fseventsd
root               307   0.0  0.1 426959040   9584   ??  Ss    4Jun25   0:48.51 /usr/libexec/UserEventAgent (System)
root               453   0.0  0.1 426951632   6880   ??  Ss    4Jun25   1:14.11 /usr/sbin/WirelessRadioManagerd
devashish        16080   0.0  0.4 411101536  37136   ??  S     6:25PM   0:00.09 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/AXVisualSupportAgent.app/Contents/MacOS/AXVisualSupportAgent launchd -s
devashish        16079   0.0  0.3 426968000  26560   ??  S     6:24PM   0:00.13 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
devashish        15840   0.0  0.0 410380480   3216 s064  Ss    6:22PM   0:00.04 /bin/zsh -il
devashish        15835   0.0  0.5 411439552  38032   ??  Ss    6:21PM   0:00.18 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
devashish        14128   0.0  0.0 410397152   2944 s061  Ss+   6:12PM   0:00.08 /bin/zsh -il
devashish        14082   0.0  0.1 426950000  10624   ??  Ss    6:01PM   0:00.08 /System/Library/Frameworks/GroupActivities.framework/Versions/A/XPCServices/GroupSessionService.xpc/Contents/MacOS/GroupSessionService
devashish        14075   0.0  0.1 426926576  10512   ??  S     6:01PM   0:00.12 /System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd
devashish        14074   0.0  0.3 426991152  24816   ??  S     6:01PM   0:01.25 /usr/libexec/naturallanguaged
devashish        14073   0.0  0.1 426955472   8240   ??  S     6:01PM   0:00.16 /usr/libexec/dmd
devashish        14072   0.0  0.1 426951104   7824   ??  Ss    6:01PM   0:00.06 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
devashish        14071   0.0  1.8 412153280 150416   ??  S     6:01PM   0:13.52 /System/Applications/Notes.app/Contents/MacOS/Notes
devashish        14070   0.0  0.4 427015344  30336   ??  S     6:01PM   0:00.69 /System/Library/PrivateFrameworks/PaperKit.framework/Contents/LinkedNotesUIService.app/Contents/MacOS/LinkedNotesUIService
devashish        12609   0.0  0.2 426954656  15504   ??  Ss    5:52PM   0:00.94 /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/Versions/A/XPCServices/IntelligencePlatformComputeService.xpc/Contents/MacOS/IntelligencePlatformComputeService
devashish        10712   0.0  0.0 410397152   2160 s048  Ss+   5:38PM   0:00.14 /bin/zsh -il
devashish        10691   0.0  0.1 426951376   6752   ??  Ss    5:36PM   0:00.03 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
devashish        10655   0.0  0.7 1865065696  55600   ??  S     5:33PM   0:00.67 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Users/devashish/.vscode/extensions/visualstudioexptteam.intellicode-api-usage-examples-0.2.9/dist/server/server.js --node-ipc --clientProcessId=10518
